name,lz_complexity,pitch_entropy,duration
eH7NF3lG1eg,582,5.4499930506619165,246.21875
UdKYU-x0j_g,779,5.500675452236639,348.31901041666663
OZNZhGm3c-4,1177,6.279178474650526,262.19921875
o7jLX6Zpams,557,5.299910702829381,193.25911458333331
eqZslYjnHV0,1671,6.278246780062198,901.0794270833333
D64uCq2a6dI,561,5.784134064658939,198.50911458333331
P5KJsDNJBho,1256,6.342985446125759,461.20182291666663
tg_wM7Z6JG0,785,5.989204763961098,273.12890625
PSY3JbV-sAM,1327,6.400547728708737,512.109375
zwrdmwBzUJ0,5863,7.091729844174334,1588.01953125
t-PIY8TOavQ,390,5.279288798974452,129.36979166666666
lQAut6zwn5k,256,4.811955911083004,124.94270833333333
YH6xT6rmSD4,1942,6.7439618931277625,652.1393229166666
JxXMhwP_l38,457,4.292056243966167,343.26953125
bgrRu1_0r8g,1988,6.696431166719892,1100.1393229166665
lLdWNPDksP8,2829,6.354787611039842,1030.4361979166665
qP54CjXD1xo,737,6.129006166739635,231.48958333333331
Z84K6m6MyRE,592,5.683658025609217,220.34895833333331
ST3KxaHXw1k,2490,6.881633875628715,736.2591145833333
LYItnr0vWDI,240,5.183697390406639,110.07942708333333
gmer3DhAgHU,390,5.153535136662925,155.08984375
0BxuRgZo_bo,913,5.606348498794223,282.5
9m-kCggsOr4,577,5.8835586551856185,306.56901041666663
4v2p0qh2ZwA,686,5.9278581091274365,465.7552083333333
DGYGRtnYX0c,558,5.726465476128839,180.32942708333331
bSBef2gzZGA,494,5.734431141159041,182.5
D7ycjqaA7bA,814,5.910778985120379,276.9895833333333
glqq-_8OT5U,77,3.7354205378012146,33.88802083333333
6kqi_JwR_aE,1068,5.872464606167844,392.15885416666663
WYh8flnXSSo,440,5.4435608331114205,136.99609375
7rpAvhcQ-nU,242,5.217810908583694,122.66927083333333
BcKBK08qt-E,604,5.5395989822843985,226.42317708333331
4HhMyeQLCTw,14,2.599301927099795,142.5
7YJRJzjwXl0,427,5.563416372842866,173.16927083333331
Wi2K2QfNrVU,528,5.612705970425882,158.21875
OSe2bP-VBXE,1144,6.413761442996349,441.0
aw4iehqnC50,495,4.978058182984249,246.81901041666666
0JGBbrRg8p8,927,6.100278677421,521.6393229166666
a1gVONw2KwE,721,6.104554661715337,178.97005208333331
wGnfOgUN5OM,773,5.673469002727003,276.38932291666663
mm7K89WFFIU,238,4.37358380888519,200.9296875
D_P6sH1DUMs,315,5.299503745280447,121.93098958333333
whfkzyoRau8,195,4.3976277837702575,87.43880208333333
qHJNkZiB7nE,738,5.69941683216989,304.78776041666663
ix7hykPFJgI,166,4.467745712543145,48.92317708333333
AGayN_50vkA,289,4.1448829636234175,181.87630208333331
pL4KaRtxHe0,1045,6.043821117676772,239.64453125
6PZ46QA9KnI,579,5.61187646794894,372.1653645833333
wYrcgLEuOA4,2298,6.828265269779124,963.9088541666666
vGXlTElyuEo,211,5.057959283247867,56.819010416666664
FJV0N38f-m4,784,6.032812763136101,240.88802083333331
uNkbWkSpW54,1985,7.050348865931834,439.09244791666663
cljmb043_sM,2505,6.70235650736756,825.6497395833333
Wgp2qWw_1_c,312,5.037136580346878,139.46875
E4jTZFgkGaE,455,5.593696402389855,227.14973958333331
nhePRuO9bZY,566,5.217872221232159,397.109375
n4gdLUMi0pc,441,5.278509379346017,117.15364583333333
5ESy-xE8zT8,1187,4.726032889357351,733.0494791666666
cu-xs7bsKDQ,816,5.922501112592487,333.2122395833333
MsR4ap0Z5v8,2864,6.777984758732636,1106.7877604166665
ySfo4-uDNe4,531,5.305855345979888,219.47005208333331
Zw835ztkEq0,277,5.085010277510759,217.5
5OzRZFcBJa8,406,5.728889687706882,97.41927083333333
svFSWH0zlQY,196,4.76695616304117,108.91015625
Z8gMKUtBT0w,681,5.6713463060075835,293.25
kt8SVtHANVo,241,4.902767346379505,76.61979166666666
nV7Nj2lfXCc,374,4.942657587515465,169.25911458333331
GwKy2Unl0eU,3218,7.039807789282447,891.4192708333333
i6wHgt7n2AQ,1582,6.586196490539352,862.9895833333333
-hXyye3v3-c,636,5.762746116590884,241.83203125
Fh9gIdqVrGg,458,5.4954911269218805,152.5
NVBJNe5b73I,4620,6.865386788001454,1576.33984375
DZ_pcdF-LhI,444,4.877161948154239,136.01432291666666
PqevDH7qZCM,142,4.6781800656194985,69.72916666666666
FjLRn1h2Y2U,594,5.231064257014564,564.9505208333333
fgRfS1xbqSw,2361,6.049206275332123,784.94921875
lC74HYZ4GZo,100,4.501610374398154,77.04947916666666
_jdFt8IL60c,437,5.346871557754798,272.5
SESCxEbjtd8,576,5.514167436204868,212.09895833333331
FPWjNnJs4zQ,690,5.846834483644128,358.81901041666663
4sYNtLu4--M,437,5.876229859903319,96.15885416666666
ukRjWBvIQ2c,563,5.662583637650387,115.54427083333333
h_kwCfZ41pI,1525,6.445882233063901,670.5091145833333
JO1P7wyngVA,143,4.733507086261284,52.029947916666664
09k4Ix3s3-s,559,5.535478528621529,282.50390625
7QS79-OznqA,2588,6.469712624657223,814.4674479166666
lf0n9EQjtZQ,524,6.048443219177404,80.77994791666666
9CNYX7OkceA,1717,6.320553221356683,652.5
M8KkgORee0k,1428,6.4430502039226525,284.9192708333333
_eceP97Emvo,467,5.1873948501654406,174.58984375
f5WezF1nrig,2823,6.510517459363164,1732.2799479166665
rSrmtNNum3g,1145,6.168074580790444,515.9166666666666
wv8qCaDg39A,182,4.904573802503358,146.19921875
btguV6uPyAs,644,6.098885853540437,406.29947916666663
UVJCKgeth0g,505,4.746604745525179,212.8125
L71CM9gPfgc,294,5.1110003124964205,146.16927083333331
SUvBu7pqEpk,1405,5.98900628808965,466.2591145833333
4E9Nr3NVzdE,316,5.5427829931915396,219.22916666666666
Xq3eYRKLtS0,552,6.034599931922802,117.96875
GrQJKfmRPBU,433,5.256375346357542,180.67057291666666
o084lcqqyns,338,5.0282161375031516,160.88541666666666
PC27lEwC2HQ,362,5.10215276968843,119.15885416666666
AFLR4rm3w_8,4304,6.990353379711863,1232.0794270833333
mu_sVBOmE2A,1648,6.543528036326551,442.5
dms87gVtV9M,278,5.110942511098311,110.16927083333333
_3qnL9ddHuw,512,5.111729898070122,261.8997395833333
1V1apbqSq20,2462,7.388651453614484,501.3177083333333
vmDxtCYFzYI,907,6.041581740713276,395.13932291666663
W4yabJi_sbs,678,6.1133668693732135,231.27604166666666
VNG8Jmz5zqI,2477,5.647146573432945,1164.3190104166665
QbLkSKXw2C8,611,5.4833348054597275,224.703125
_rV1VRAG2mY,315,5.179626603065447,112.76302083333333
fjOJjut6-x4,1425,6.321665900714468,482.5
B5_AorkHqyg,3024,6.709986401196362,1104.9739583333333
JeKymIGwlLA,429,5.410511080134541,202.28385416666666
TXlMOmy00Sc,1906,7.091579625209755,639.2890625
3TRQ4Ype0gg,839,5.991077315250196,499.0390625
L8WFlm4GKtQ,908,4.824517053431051,432.1888020833333
utRE9yWiTjQ,483,5.265677830108885,355.8997395833333
YiHF5QtlANw,1387,6.580383625633317,295.77994791666663
llbQ12b0k7s,324,5.442427908710551,230.34895833333331
RYmTwY4omHE,302,4.598575858652524,77.18880208333333
GMUmpdPDCVA,480,5.098160235174747,221.07291666666666
VvreQKtsObY,2169,6.698405551191261,549.2291666666666
R2NwYsmBr8M,377,5.614461315423309,122.52473958333333
MdKPvWUF5gI,1071,5.969561895658871,285.6145833333333
u9nm_ubg7O0,2850,6.778972938664256,837.69921875
qI4Wooxz0x8,143,4.277591763053385,49.12890625
0a9VVj94wto,508,5.641976608828033,182.5
dSpFxuAJz3Q,375,5.050267017941566,155.421875
DlI7KPn_6NA,777,6.091781189078938,372.75260416666663
euv8kVNz0rM,1486,6.221059677008881,560.3489583333333
TqQcQ_OW2RM,215,4.821900414446606,84.609375
0YsHo4-HLlM,219,4.915426288618504,79.07942708333333
uSxJoc837_8,89,4.337093067615835,41.51953125
ci4sLiOXEXs,620,5.73855518486715,280.8294270833333
e0bLWnO42fY,952,6.19147876337634,282.20963541666663
wiu5awM-lig,74,3.736168850697202,77.31901041666666
lIZdxfY550E,549,5.703708091020889,363.6028645833333
-59otG0Rs5A,2326,6.757147757751255,792.5
D6SM-k6Yv8Q,458,5.6662713769903865,209.50520833333331
iWRxCYFPrxM,1085,6.089656120425261,358.359375
ZPvky2e-75s,816,5.664195937606241,333.52994791666663
3VZIA0oGk8Y,80,4.134781290819887,31.7890625
3KDAe2GtYmw,4522,7.0689620455620865,2322.7291666666665
uDNy4YuCxdk,1731,5.8740309291982875,591.0
1dI8lcGi3Ys,1717,6.308354460043122,510.9895833333333
qsXg1XnnTgA,480,5.207401218511189,226.25
mjIuQ9PoMwA,1033,6.381999336103623,495.9583333333333
CHw1z6wzwDQ,938,6.154002058542859,324.5794270833333
tbjaR2y2kqk,681,5.4080640849269805,242.33984375
tF_TA1zPjd8,792,5.288856759503801,251.08723958333331
IZ5iwEPwl6U,1953,6.8494674499531385,666.1197916666666
UsS0hw6nQF4,549,5.4648811430642565,169.27083333333331
LNDOwjhjNmk,2485,6.89160033293727,857.4596354166666
xV_7nOxeFi4,2000,6.8591891459517935,574.93359375
rDCmHkmVmjo,1842,5.853999742529146,681.1888020833333
NUbi9Ogr9o0,397,5.229582279211053,162.40885416666666
ay2wwe8e310,353,5.044992664614933,162.5
GdkSgKUPUGk,303,5.271247238143352,78.16927083333333
2422eLuJFi8,127,2.6405561907441073,216.59895833333331
qoEbzC8CMmM,837,5.927000816669257,270.36979166666663
sU5ZWciAZxg,292,5.028481858192419,97.27994791666666
6raEGCyxLQI,2329,6.810345930053806,931.0299479166666
mowNuV7G2ak,192,4.972172462688377,131.36197916666666
gIlqxKZTBXc,402,4.79210709214173,297.2200520833333
zNqwbURi_qs,96,4.435744452217399,76.50911458333333
jaw0OZzFg_8,368,5.60252386370129,114.74869791666666
y9_QXpwODXM,3302,6.914127914911932,1712.5
IBCb1OQ6e9Q,680,5.868326350931061,275.0364583333333
mAutjWTnQa0,305,4.9974891937915285,98.56380208333333
aaxoXGVJjb4,636,5.662574429887561,224.05989583333331
rf7xMAmmOSs,395,5.390278290228523,157.5
mJQI5xL57GQ,631,5.395714506607556,231.48307291666666
K1FgrYM4w6s,249,5.094512970386353,145.55859375
8C3arlcB3rI,354,5.235749587074018,154.30989583333331
pVUgeC_6vxU,216,4.994007195878481,148.16927083333331
Mze_Qy-eFoI,78,3.5470203923235126,39.33984375
fAS_d1_XsQE,195,4.8298214365723435,215.56901041666666
MIbldqscFP0,987,6.484334464872206,260.50260416666663
GdSNx59hnnE,458,5.220988996962337,188.06901041666666
5jNHvjANFjc,438,5.719667544379945,151.15885416666666
Ow0b_FlyTd4,492,5.576114630195599,189.40885416666666
RYx7kY92GWo,1627,5.8334220484732375,568.5
3bKVijr3S-I,593,5.970297195216757,149.31901041666666
3b4XBwumHKo,272,5.0314541368212815,119.73958333333333
vnFpTpVCniU,433,5.671558046296045,167.52604166666666
iydqxK-0Hos,516,5.660935003918167,221.65885416666666
3s9OFFi25Mg,148,4.701558071841538,116.64973958333333
uteoLpTU7ko,359,5.500422218646566,152.82291666666666
V5Wgtv4aRy4,990,6.363484119096652,485.0716145833333
qGgKA0g2lHE,389,5.33924319852692,120.20963541666666
rzTsql0-5Mo,116,4.476182368754429,50.82552083333333
SPx7rStUQzI,150,4.538944492952629,172.5
EjG2A0YxV8E,1090,6.409011113746762,256.5390625
lZtxBhI5aIA,277,4.316829057116233,304.9661458333333
iU27DYGPjhs,778,5.226043527469331,199.671875
zRhK6X17XAU,522,5.86454891024004,187.5
3h02e1tYWKU,368,5.3160423954630645,194.38151041666666
h0hvkTJ58IE,149,4.478351023215924,167.96614583333331
KSsm-BpI1CU,265,4.951487520947891,156.5
hz64P5SfDhY,935,5.7767249527200075,630.5690104166666
f7jirhYtEps,446,5.409823033949864,389.29947916666663
8EQvs6Ylkp4,339,5.4273218903822755,125.98958333333333
BtSe66VZ5LE,980,5.982209727574345,232.64322916666666
U2t4N3QqW3E,847,6.026660614290447,281.19921875
cc5Tk1jOz-c,398,5.495466919564173,134.359375
i9J4T5mnKzg,604,5.7643529446109945,142.5
EgcwcioIo3A,3473,6.944640445928152,932.9283854166666
Xy3ISFBu41I,2415,6.357343613056326,1019.4088541666666
YiQ-57FopnE,218,4.795179707497092,107.5
HhXu7UgJuYs,1437,6.375292613179098,447.79947916666663
eHqLwlLILXI,139,4.653600568245501,39.59895833333333
0qvVJgOeTec,878,5.366310810378248,336.36979166666663
n9zQoNcy3Cs,1353,6.1018826944928275,539.6888020833333
M9oDPfbL_vg,247,4.667704894243781,189.20963541666666
Be5lushRXYw,1346,5.789082658045252,913.8893229166666
4sHf1l94LUE,57,4.0153364526967135,78.15494791666666
Ca4p-BN19Ds,123,4.646083900771052,47.52083333333333
JYa2m78RI94,2167,6.8671246164692885,785.1393229166666
HuPH7ZKf3sc,635,5.935424989866839,379.83984375
2RkUwZvmd0o,200,4.818281979389944,113.17708333333333
VaiyhI6KvWw,379,5.288362524922818,132.80338541666666
Z3ems276W8Y,1671,6.546209677533129,1177.75
3esywSxfnMg,2707,6.582344585635553,930.4388020833333
sghmfidMA2E,2547,6.906635991005071,1180.4596354166665
1GrDBMhdq0U,455,5.419435525366277,176.75911458333331
hxWeXMapSTk,2928,6.723303024129587,1409.5494791666665
Z5SLpCySBMY,279,4.469889918255206,116.5
2vefK5b21a8,723,5.607872693664323,428.21875
dRoSKzbrpeo,668,6.00437679360201,219.95963541666666
MUs4FgxsUDs,364,5.42151006529302,186.26953125
kvnFLApyhQs,854,5.842515576114863,308.6692708333333
8PWQELjU838,453,5.297082160609966,228.39973958333331
77wV6nTK6Lw,8217,7.1858466858857035,3986.899739583333
JPtHIa823WQ,343,5.388852273742881,156.80598958333331
o-8a7XqIlJE,244,5.092654322260817,106.6015625
jFN1prco1Sg,72,3.9544859885541115,23.87890625
2pPWnuLyHKs,44,3.211903269004044,21.109375
mYmC0Z6x7KQ,557,5.851201819301578,369.58984375
rlmCqRkPliI,654,5.702229967315732,222.34895833333331
CQ3hP21vHn4,1213,6.480282419444775,430.7395833333333
lRe0osldZy8,412,5.503637947417772,142.36979166666666
j8i2MtwDQZY,3764,6.7075949537167805,1329.1354166666665
3H-cKd2clqs,78,4.0628642988965264,32.1796875
CPiox6OKchg,1162,5.942343175296941,309.45963541666663
NCwjctfB4rw,910,6.388047514135309,406.25
rCPiu7Otqos,3135,6.921654437477684,1280.1796875
XMiWERjEeJw,93,2.8448391967663573,53.96875
1zyiiFLXMSE,361,5.646070282379192,95.40885416666666
V5vmwsegQMI,4937,6.995150064080558,1476.3489583333333
FIUUuoXduR8,596,5.71493525542034,179.19921875
Cy6pUGChX0A,1372,6.232392513836341,332.18359375
FxnXsRu0bKc,687,6.215548731596801,206.0234375
0DiWHX8JNxw,492,5.342579684518842,322.6888020833333
MPz4WElbtZI,1256,6.156039942059503,865.1315104166666
vFpL6KY-2W4,1482,6.407071805341662,457.90885416666663
T70mt4xsfHY,462,5.389691811615322,179.73958333333331
GVBnotJJqdw,349,5.616812986828087,197.23958333333331
JDDnoWomoYM,4857,7.437167211177437,1512.609375
NlRXRwzaY6Q,581,5.704780095835881,327.26953125
aEXj5HedSG4,292,5.188491763926944,135.12890625
wBiMlqfcwGE,1590,6.599017865745352,485.94921875
VoqLheVrqdo,182,4.7173051448330945,84.47916666666666
c-_KfI8EDiA,187,3.9569086154718844,89.61848958333333
p6gG58vUHLo,858,5.602975059512236,640.828125
vWGeoLN_0bI,635,5.798574986429909,206.91145833333331
pUaAK1MFL6M,263,5.240552957917884,69.98958333333333
GPTpX-UhTWU,285,5.070328246442923,124.42708333333333
fI2x2KxBuo4,55,3.6162785131082957,32.963541666666664
CkoQnHV2q2o,302,4.9642435472135205,197.20963541666666
p2WYC7FkLqc,613,5.636722915326413,464.78125
fcdI-l_T1-c,391,5.25011546375544,101.94401041666666
4YGbUoxm6PI,909,6.026688394669766,357.19921875
nhi84fHRjAM,1501,6.72879951495847,517.0390625
-MUa4wfjRxc,278,5.240977619402958,88.00911458333333
pWk_sYQRFBo,583,5.711773937051088,241.9296875
LR6eWjLCeEE,450,4.9806646209854,462.5
upUwbpiA6oE,2673,6.4208570041097035,1578.7291666666665
HNV5RVTdVl0,519,5.84699196225346,180.26953125
1wBuW42fA4g,196,4.698615774123808,112.5
uAgB2U-oAkM,2427,6.870036647233144,691.0690104166666
MSAhcQEprCk,339,5.341629428227013,178.16796875
b8lDJnyy98g,278,4.945457734601247,107.0234375
4-wPb4dHOVw,661,5.895668542904527,293.3723958333333
6nFaK8B2c5o,149,4.600951238147486,135.94921875
AtC0CqLe9h0,474,5.408846570653864,151.91927083333331
D3UAw229wbw,271,4.963092220612634,141.54947916666666
02jw-Me1MGw,1197,5.598176133789095,257.5
OW4NC0wvioc,802,5.973349740322643,561.7291666666666
q1pP6cicYLc,429,5.045161582750302,224.18880208333331
DwM-cOQz6rk,1460,6.477025272765216,667.0299479166666
oAoIpGsz-gw,483,5.5276292598758285,248.94921875
i7nJgCdn_Qs,2192,6.6622949564759395,647.1393229166666
VPwNdwqwb-4,979,5.709845979535132,268.08984375
w1yiuy23M_o,261,5.250225761811156,169.46875
T1sNrtDeAwg,1159,6.336040989127436,208.76953125
e3EqwUhcaYI,248,4.538810584582745,111.98958333333333
Pp4v42suFQg,8890,7.6100461468089495,3438.7994791666665
G_l1XbgK3Y0,427,5.054517266987598,268.31901041666663
NQvEK6ByYl8,757,5.351119831498851,373.4427083333333
FPUsJTBv1lw,450,5.8437604141414,184.3828125
l3d196HVUbY,187,4.712838123453106,86.84895833333333
4afQ95VGIF4,393,5.283912780930638,242.40885416666666
sD8KkOnBTek,482,5.159479505232733,150.5390625
6rTxtlWwYVI,488,5.508385030359945,334.6848958333333
g5hXunPpUnw,1125,6.44111649777811,512.7291666666666
93_3hyUevDs,1203,6.339087805209109,468.46354166666663
-XY0gdTAAtw,728,6.050847122797755,242.4296875
4YGbentlLTk,519,5.9524925012611245,149.66927083333331
UWR7_Z7YThA,825,5.884535305849754,394.83984375
WqnvrCk0CAo,1368,6.395612372012144,512.29296875
RjDSG7VGbHg,2753,6.878841090391615,619.8489583333333
PKQQ1hFDmFI,222,4.621717192834181,99.98958333333333
CQuuJVvxKCo,249,4.410625717781246,120.50911458333333
dzMooXNBbYU,509,5.323593605326895,302.5
pMScaIu_I8g,327,5.004179803346066,123.09244791666666
SIlfmpW_N80,75,4.138210330151013,23.819010416666664
ZzbXWOWZZzA,816,6.219689519555123,240.63932291666666
64QGc3omahw,149,4.664222037219897,58.25390625
BpOztmWIGsI,788,5.611935581770935,202.5
kPwPROrHZ7s,4536,7.102044741200897,1687.5
unGmMmD8kPQ,737,6.25713772804371,197.12890625
Fg3Lt_QbkBg,506,5.065803671752093,286.47916666666663
sRIH72hw6ew,332,5.330277200271622,117.29947916666666
LYkbTnAEOf4,118,4.599556305788069,69.61458333333333
Xw-jdI6WSbo,1954,6.669642154722182,820.8697916666666
Wy1Jnof4Rno,502,5.521501757181703,272.5
K5-Sl4adwsI,684,5.310921611961547,238.41276041666666
yz60V1lV2tw,534,5.665126732373085,182.35416666666666
4mRz24rYnz0,358,5.236239165859715,227.82942708333331
l56r_swnuiQ,702,5.649274353444726,319.44921875
ABiajUuogwA,336,5.3359417205916735,153.00911458333331
Hwr388Mwr7U,1822,6.61868701200199,916.3997395833333
D6elPOr_83I,1849,6.60694634802103,532.1223958333333
j5Ecc6smPJo,568,5.458205736769045,283.6653645833333
Gc5wyZAzAIg,961,5.934443445570729,232.75
xpJ1F4AfyiU,4777,7.47105465336166,1042.21875
Ce8p0VcTbuA,1632,6.507691211939356,550.2408854166666
v3wEcU3LKWE,1012,6.043394684710005,329.94921875
MAZ8PA5_gVA,5496,6.834290159643199,2479.33984375
q8mPidNQI3s,235,4.788160293199875,63.52473958333333
ebmMBvuxRkg,569,5.544167347995042,190.1796875
uoMcnM-qehs,955,6.166387393215603,871.359375
pcxdjQTBf5w,249,4.976912885061312,142.5
ESZ9BafCSaE,1881,6.7001457286397805,1243.94921875
s0J2Qxp7_rk,1218,6.32489928879951,742.5
nvhpyPgw8Ys,307,5.1859170799167025,95.21875
FMNyLKdsvNs,200,4.717481185085832,118.62890625
jq3Z6Uw26n8,295,4.898893578334211,143.13932291666666
bzYivtxTK_0,149,4.739912231791859,119.58333333333333
QYBCS-zjg-A,1296,6.82334072829601,441.5325520833333
vcraR6hhB-o,200,4.611837763109893,82.97005208333333
mKpzQSDvshs,540,5.697267321449008,187.23958333333331
NabtIIRnM3Q,971,6.210352677102414,337.0091145833333
ZP-oDJ7dBsw,995,5.831811640715873,379.6497395833333
jpoGQQ0viIc,319,5.345697331569966,157.46875
FO0Cikywa78,381,4.978185871090045,221.08203125
DEufIV6ci4o,324,5.178025509311613,146.89973958333331
4fms1jfryDs,541,5.097271045431679,205.265625
jfanqMDLNiE,136,4.710105237955771,116.04947916666666
OJVSOuAeXNs,654,5.94019834049856,262.5
muhvnfHZORA,5191,6.870208340330605,1986.7291666666665
8puXDVvjIu8,572,5.96213371441178,189.87890625
IKg34l1g8Es,919,6.338753521625508,366.5
5lzfo0UHkpw,371,5.280711958231665,228.15494791666666
K6wRQYkpOvg,327,5.490944268238163,157.47916666666666
D-5mpZpepqo,1950,6.858546479724554,882.1197916666666
3hzkqYamWxI,980,6.334289649724907,490.0390625
xfmP_RaAxgQ,739,5.671419927695892,333.6614583333333
wFDtaSmq1uA,147,4.308134105363111,49.98958333333333
fS7ERp9fyDw,710,5.706573135765717,258.63932291666663
yuvYzkA0190,661,5.040585515182638,429.03385416666663
OUvbv1NEeoA,423,3.9417915728538415,235.9296875
lYMXymcH76o,154,4.981510988380982,123.44401041666666
09lEkPDDqHo,543,5.3792068026135045,282.71875
O2JV-Kws1d8,438,5.356768030854131,430.51953125
aratwXSCt2c,3668,7.456151802709735,672.7356770833333
LxvX9wx54OY,156,4.932242862554131,68.61979166666666
cr4e-IfqfkM,969,6.034824901372387,343.81901041666663
51XBEhwRC7E,1210,6.493990611099581,696.8190104166666
amH9v5medhs,2283,6.830433354546962,650.2799479166666
-nMpETOKs_4,113,4.3282125581653705,34.82942708333333
GTjPL__yZ70,126,4.401297390188062,132.03385416666666
JsVw2wD_nwY,280,5.226394647764744,179.62890625
R43hCbA1hHQ,865,5.933647537587392,396.7890625
ef_EeaRyHMQ,676,5.9028140371446245,262.8997395833333
zW_hGnFZnZE,1610,6.7776027074456024,349.2395833333333
1dUMXk1-iOU,1033,6.378888656425568,313.20963541666663
hkNo8ESFFZU,437,5.105071461818808,522.87890625
gUt8WUtC8EQ,544,5.886087853546089,214.66927083333331
Pm28tOprft0,618,5.518865745877724,377.29947916666663
koFZaoBfgck,4117,6.634064902110492,1829.9596354166665
64mGMijs0KU,1254,6.040982834625233,250.28255208333331
uwlGDt1FDLc,486,5.550140350802799,191.39453125
AqpYmfxvnNo,729,5.8885712856513095,206.29947916666666
LooUIDSwqhU,2011,6.6924526992094915,407.1692708333333
8AP1iODzfBQ,278,5.021680853641991,284.12890625
v0BNuudmnnE,526,5.4224945485925815,221.70963541666666
eJZnDn-M8JM,341,4.9402216298976445,122.25911458333333
gyf64VTpMaA,1112,5.498538005571852,1045.3098958333333
UkTPpzAXSps,2027,6.565164631091605,1052.2395833333333
D5MRP8iTPJA,1123,5.968203842067071,352.5
BJXwlHTzKsE,2612,6.809019831312504,1554.1432291666665
hvqFOEPgJQU,288,4.985909969932451,211.80989583333331
BjKFK4fBcNU,401,5.2559925565438546,193.32942708333331
BRveuLVeazU,867,6.031403230662129,388.01432291666663
aOvGdu0Rk0M,458,4.81634410152817,273.26953125
18IcIT8wRFQ,403,5.118983917018719,175.36067708333331
oETOokvkkEQ,490,5.382634225052898,146.16927083333331
7jUYT4ZazZE,138,4.545600311222607,86.52213541666666
Ul113TK2hEw,760,5.1232880804082725,235.90885416666666
fCowQ6lYbcQ,359,5.336550285123003,116.06901041666666
_GoY3iyWixw,1479,5.87743412621642,1196.3580729166665
6_aMxCe3Ehw,337,5.008559423986676,339.19921875
YqhYASQFaoU,609,5.5143699915875946,217.18489583333331
-o5VxDqu6BA,506,5.631511595132338,268.21875
Ak0XfweDenE,2235,6.556903937118358,1377.5
7ZD-0l_xPL8,398,5.321300431423311,159.46614583333331
r1jUmqel1Is,434,5.499478967077065,173.01953125
Nu0isYm7ipo,518,5.567874968769095,242.47916666666666
CR6Z-1uiPEA,5966,7.24166989912125,1379.2591145833333
GW7qnfpeie4,830,5.6679283604781325,282.72916666666663
0VJ79lNfBbU,520,5.216249722692181,196.4375
HK5g5BP38Ls,1074,6.176832712725819,239.0390625
TZVoFl_fD2k,761,6.24104680719603,220.27994791666666
KAdvVNT939M,731,5.805018872032873,199.41927083333331
6xgDNhe0nS4,1396,5.337011155876215,4003.84375
2YbnaA4nkm8,238,4.607876588212836,148.59635416666666
TTzIagRr53s,247,4.999559615330773,82.19921875
dn-aYobnzlI,1818,6.688343922788666,337.9388020833333
u6oV2Z36n_o,395,5.162413229870555,248.57942708333331
Qyxkj8Opct4,466,5.3235810658042455,123.18880208333333
8x5PeQ9jljc,109,4.276042326494596,39.819010416666664
OTJGMmtLr1o,1635,6.75385242347366,448.3997395833333
lxT3rZhL-b8,495,4.440378000007414,309.41276041666663
4HGGOGIYZPs,907,6.118904295459407,183.47916666666666
Zj_CKvxGaL0,415,5.576335818755473,215.41276041666666
Rm5ck2D9F4Q,363,4.639073913291011,147.65885416666666
vhjokFcdp3c,661,6.143420748995432,227.07942708333331
FE0iCjKp9TU,556,5.0749599126084055,291.06901041666663
j7ZyhzRg2f8,1883,6.645897243540814,781.0794270833333
be8u2DPQmdU,418,5.414551492090263,279.7591145833333
FxJoaQcBkvw,270,5.173602801979161,160.15494791666666
oxwnkxfqhao,268,5.074776336483458,106.14973958333333
YQ1trXBjkOw,1317,6.288316633044293,1494.29296875
hspy_cEUIIU,168,4.397283623339948,104.51953125
WO7xc8WcYu0,519,5.515406286485313,335.50260416666663
EkZG-9XRY4s,757,5.7930631119684755,252.13932291666666
FslUaGHZ0_4,195,5.195772114657192,47.609375
z4Uuxg2SBYQ,128,3.721580111544181,59.33984375
pvHCEo21aZk,205,4.569719737966993,176.09895833333331
dQYOBA9BETA,213,4.942862681742764,60.10677083333333
apyu-Qtpsbg,654,6.052085633528266,197.5
Z7yLMtq3vJA,198,4.559344587921393,118.87890625
UmHTLJWKcVs,468,5.716949182667786,143.66927083333331
k6r4uKlzqyQ,600,5.421537739150492,270.36979166666663
pOnEscEc9Ic,1047,5.76106394366284,399.69010416666663
d8pOJWi3lvE,1232,5.320640259091778,585.5950520833333
4_cuEaRcuak,801,5.976147980323832,132.5
_RM1L7BUtQA,195,4.980749447620876,118.84895833333333
HRQKKxCwSjA,1331,6.150911610545917,382.3997395833333
kTBbDsx5l64,871,5.977804376022519,415.13541666666663
qUWXIfYITiw,371,4.746007575604225,159.50911458333331
6Dbb4PMlFrE,247,5.095405620619459,84.29557291666666
cxwRLRdKfGU,257,5.296095951031578,108.81901041666666
TV6Ic3gpIAc,43,3.273702489170969,49.98958333333333
TNecdSuvJKA,815,6.05342576778383,341.88932291666663
f86o9hbBNlU,411,4.990722195478817,186.81901041666666
3r-vOUnaeKU,838,6.180010560929101,155.8828125
OYHhUaWWCkw,1494,5.979499379651889,341.44921875
b0ZHRn2Cbng,353,5.468173317708571,183.69921875
uukGgAP8RF8,168,4.631672748451198,103.62109375
ZV1MVt10WIU,257,5.2491478311905135,296.15885416666663
JSV5_Vqae1c,513,5.634938665255005,272.4036458333333
HsMHHlDYlMM,3134,6.4839538275046955,1416.26953125
seTv3voAsMI,123,3.958888278058651,124.68880208333333
H_0849es2aE,618,5.5986078762289795,171.55989583333331
